track_id,split,subset
87362,training,small
87363,training,small
87377,training,small
87430,training,small
87431,training,small
87490,validation,small
87639,training,small
87641,training,small
87642,training,small
87643,training,small
87644,training,small
87645,training,small
87965,validation,small
87966,validation,small
87967,training,small
87968,training,small
87971,training,small
87972,validation,small
88428,training,small
88429,training,small
88485,validation,small
88486,training,small
88846,training,small
88848,training,small
88854,training,small
88856,training,small
88858,training,small
88860,training,small
88861,training,small
88863,training,small
88864,training,small
88867,training,small
88868,training,small
88869,training,small
88870,training,small
88871,training,small
88872,training,small
88873,training,small
88874,training,small
88875,training,small
88876,training,small
88877,training,small
88878,training,small
88879,training,small
88892,training,small
88899,training,small
88900,training,small
88959,training,small
88960,training,small
89178,validation,small
89179,validation,small
89192,validation,small
89195,validation,small
89196,validation,small
89212,training,small
89350,training,small
89376,training,small
89441,training,small
89445,test,small
89447,training,small
89456,training,small
89473,training,small
89474,training,small
89477,validation,small
89482,training,small
89484,training,small
89485,training,small
89486,training,small
89639,training,small
89704,training,small
89814,training,small
89815,training,small
89816,training,small
89817,training,small
89841,training,small
89843,training,small
89846,training,small
89847,training,small
89848,training,small
89857,training,small
89859,training,small
89860,training,small
89991,training,small
89992,training,small
90027,training,small
90074,training,small
90278,training,small
90526,test,small
90527,test,small
90529,test,small
90530,test,small
90570,training,small
90579,training,small
90582,training,small
90583,training,small
90587,training,small
90589,training,small
90590,training,small
90591,training,small
90592,training,small
90616,test,small
90617,test,small
90618,test,small
90625,training,small
90639,training,small
90652,training,small
90695,training,small
90804,training,small
90824,training,small
90826,training,small
90828,training,small
90982,training,small
90987,training,small
90993,training,small
91081,training,small
91082,training,small
91083,training,small
91084,training,small
91085,training,small
91086,training,small
91087,training,small
91088,training,small
91089,training,small
91092,training,small
91093,training,small
91098,training,small
91102,training,small
91130,training,small
91157,training,small
91158,training,small
91159,training,small
91160,training,small
91161,training,small
91162,training,small
91163,training,small
91164,training,small
91170,validation,small
91177,training,small
91178,training,small
91179,training,small
91181,training,small
91182,training,small
91183,training,small
91184,training,small
91185,training,small
91186,training,small
91187,training,small
91205,training,small
91228,training,small
91238,training,small
91306,training,small
91309,training,small
91312,training,small
91315,training,small
91317,training,small
91318,training,small
91319,training,small
91329,training,small
91349,training,small
91443,training,small
91455,training,small
91458,training,small
91459,training,small
91468,test,small
91471,test,small
91619,training,small
91620,training,small
91621,training,small
91622,training,small
91623,training,small
91624,training,small
91625,training,small
91755,training,small
91788,training,small
91790,training,small
91791,training,small
91793,training,small
91796,training,small
91797,training,small
91851,training,small
91868,training,small
91869,training,small
91894,training,small
91897,training,small
91899,training,small
91900,training,small
91933,training,small
91934,training,small
91936,training,small
91937,training,small
91938,training,small
91958,training,small
91960,training,small
92124,training,small
92125,training,small
92129,training,small
92130,training,small
92131,training,small
92206,training,small
92275,training,small
92282,training,small
92283,training,small
92284,training,small
92292,training,small
92366,test,small
92466,training,small
92508,training,small
92535,training,small
92536,training,small
92538,training,small
92539,training,small
92540,training,small
92546,training,small
92548,training,small
92549,validation,small
92551,training,small
92554,training,small
92556,training,small
92561,training,small
92562,training,small
92564,training,small
92565,training,small
92573,training,small
92574,training,small
92868,training,small
92872,training,small
92873,training,small
92874,training,small
92878,training,small
92881,training,small
92885,training,small
92886,training,small
92887,training,small
92888,training,small
92889,training,small
92947,training,small
92948,training,small
92949,training,small
92950,training,small
92951,training,small
92952,training,small
92953,training,small
92954,training,small
92955,training,small
93074,validation,small
93075,validation,small
93076,validation,small
93363,training,small
93364,training,small
93518,test,small
93519,test,small
93520,test,small
93521,test,small
93522,test,small
93523,test,small
93704,training,small
93710,training,small
93712,training,small
93716,training,small
93727,training,small
93867,training,small
93868,training,small
93915,training,small
93917,training,small
93918,training,small
93919,training,small
93920,training,small
93921,training,small
93940,training,small
93941,training,small
93942,training,small
93943,training,small
93944,training,small
93950,validation,small
93956,validation,small
93981,training,small
93983,validation,small
93985,validation,small
93986,validation,small
94026,training,small
94033,training,small
94034,training,small
94035,training,small
94036,training,small
94037,training,small
94038,training,small
94039,training,small
94093,test,small
94099,test,small
94101,test,small
94102,test,small
94263,training,small
94348,training,small
94411,training,small
94414,training,small
94415,training,small
94419,training,small
94422,training,small
94423,training,small
94426,training,small
94449,training,small
94465,training,small
94467,training,small
94468,training,small
94628,training,small
94630,training,small
94631,training,small
94632,training,small
94634,training,small
94635,training,small
94638,training,small
94803,test,small
95189,training,small
95231,training,small
95248,training,small
95249,training,small
95250,training,small
95251,training,small
95308,training,small
95309,training,small
95310,training,small
95452,training,small
95486,test,small
95506,training,small
95535,test,small
95564,training,small
95722,training,small
95724,training,small
95725,training,small
95726,training,small
95727,training,small
95908,training,small
95910,training,small
95911,training,small
95912,training,small
95914,training,small
95915,training,small
96166,training,small
96167,training,small
96168,training,small
96169,training,small
96399,training,small
96400,training,small
96401,training,small
96402,training,small
96403,training,small
96408,training,small
96560,validation,small
96627,training,small
96657,training,small
96675,training,small
96678,training,small
96692,training,small
96693,training,small
96694,training,small
96695,training,small
96696,training,small
96697,training,small
96698,training,small
96699,training,small
96718,training,small
96726,training,small
96728,training,small
96729,training,small
96730,training,small
96731,training,small
96738,validation,small
96742,validation,small
96743,validation,small
96759,validation,small
96898,training,small
96900,training,small
96901,training,small
96902,training,small
96935,training,small
96936,training,small
96944,training,small
96945,training,small
96946,training,small
97037,training,small
97041,training,small
97043,training,small
97211,training,small
97215,training,small
97216,training,small
97279,training,small
97283,training,small
97285,training,small
97286,test,small
97373,training,small
97374,training,small
97393,training,small
97404,training,small
97406,training,small
97407,training,small
97424,training,small
97540,training,small
97542,training,small
97544,training,small
97545,training,small
97547,training,small
97548,training,small
97568,training,small
97569,training,small
97570,training,small
97585,training,small
97586,training,small
97587,training,small
97588,training,small
97589,training,small
97590,training,small
97690,training,small
97691,training,small
97692,training,small
97697,training,small
97793,training,small
97794,training,small
97813,training,small
97814,training,small
97841,training,small
97844,training,small
97845,training,small
97846,training,small
97847,training,small
97848,training,small
97886,training,small
97887,training,small
97894,training,small
97940,training,small
97958,training,small
97959,training,small
97960,training,small
97961,training,small
97962,training,small
97980,training,small
97986,training,small
97987,training,small
97988,training,small
97989,training,small
98025,validation,small
98026,validation,small
98028,validation,small
98031,validation,small
98077,test,small
98202,training,small
98203,training,small
98204,training,small
98205,training,small
98206,training,small
98227,training,small
98228,training,small
98229,validation,small
98235,training,small
98236,training,small
98237,training,small
98238,training,small
98251,training,small
98297,training,small
98298,test,small
98299,test,small
98300,test,small
98301,test,small
98302,test,small
98339,training,small
98346,test,small
98348,test,small
98349,test,small
98547,validation,small
98548,validation,small
98549,validation,small
98550,validation,small
98551,validation,small
98552,validation,small
98553,validation,small
98554,validation,small
98555,validation,small
98556,validation,small
98557,validation,small
98565,training,small
98567,training,small
98569,training,small
98573,training,small
98574,training,small
98575,training,small
98576,training,small
98577,training,small
98578,training,small
98579,training,small
98580,training,small
98581,training,small
98582,training,small
98583,training,small
98584,training,small
98585,training,small
98613,training,small
98617,training,small
98618,training,small
98619,training,small
98620,training,small
98621,training,small
98622,training,small
98623,training,small
98624,training,small
98625,training,small
98626,training,small
98627,training,small
98628,training,small
98655,validation,small
98656,validation,small
98657,validation,small
98666,validation,small
98667,validation,small
98668,validation,small
98669,validation,small
98670,validation,small
98671,validation,small
98680,training,small
98681,training,small
98701,training,small
98770,training,small
98838,training,small
99041,training,small
99093,test,small
99095,test,small
99096,test,small
99134,training,small
99135,training,small
99214,training,small
99260,training,small
99261,training,small
99274,training,small
99311,training,small
99313,training,small
99345,training,small
99361,training,small
99362,training,small
99363,training,small
99364,training,small
99368,training,small
99369,training,small
99370,training,small
99371,training,small
99372,training,small
99373,training,small
99374,training,small
99375,training,small
99389,training,small
99390,training,small
99391,training,small
99392,training,small
99393,training,small
99394,training,small
99395,training,small
99411,training,small
99419,training,small
99436,training,small
99437,training,small
99438,training,small
99439,training,small
99440,training,small
99441,training,small
99442,training,small
99501,training,small
99703,training,small
99704,training,small
99707,training,small
100478,training,small
100479,training,small
100480,training,small
100497,training,small
100522,validation,small
100535,training,small
100536,training,small
100544,training,small
100549,training,small
100550,training,small
100552,training,small
100745,training,small
100799,training,small
100802,training,small
100835,training,small
100949,training,small
100958,training,small
100959,training,small
100972,training,small
100973,training,small
100975,training,small
100976,training,small
101111,training,small
101112,training,small
101116,training,small
101118,training,small
101119,training,small
101864,training,small
101868,training,small
101873,training,small
101893,training,small
101951,test,small
102092,training,small
102112,validation,small
102114,validation,small
102195,training,small
103518,test,small
103519,test,small
103520,test,small
103521,test,small
103522,test,small
103523,test,small
103600,training,small
103800,training,small
103808,training,small
104008,training,small
104009,training,small
104010,training,small
104062,training,small
104063,training,small
104064,training,small
104065,training,small
104066,training,small
104067,training,small
104068,training,small
104086,training,small
104227,validation,small
104276,training,small
104277,training,small
104278,training,small
104279,training,small
104282,training,small
104283,training,small
104284,training,small
104356,training,small
104357,training,small
104434,test,small
104625,training,small
104668,validation,small
104724,training,small
104725,training,small
104779,validation,small
104780,validation,small
105022,training,small
105119,training,small
105141,test,small
105142,training,small
105144,test,small
105145,training,small
105196,training,small
105408,training,small
105411,training,small
105412,training,small
105413,training,small
105414,training,small
105443,training,small
105450,training,small
105451,training,small
105662,training,small
105664,training,small
105670,training,small
105671,training,small
105672,training,small
105673,training,small
105674,training,small
105682,training,small
105683,training,small
105685,training,small
105712,training,small
105713,training,small
105714,training,small
105715,training,small
105716,training,small
105717,training,small
105718,training,small
105719,training,small
105720,training,small
105722,training,small
105824,training,small
105825,training,small
105826,training,small
105827,training,small
105887,training,small
105890,training,small
105912,training,small
105914,training,small
105915,training,small
105916,training,small
105917,training,small
105918,training,small
105919,training,small
105920,training,small
106274,training,small
106277,training,small
106339,training,small
106342,training,small
106343,training,small
106456,training,small
106457,training,small
106458,training,small
106463,training,small
106465,training,small
106502,training,small
106522,training,small
106562,training,small
106563,training,small
106564,training,small
106566,training,small
106567,training,small
106568,training,small
106569,training,small
106570,training,small
106571,training,small
106629,test,small
106872,test,small
106876,test,small
106877,test,small
106937,training,small
106948,validation,small
106951,validation,small
106952,validation,small
106953,training,small
106954,training,small
106955,training,small
106956,training,small
107020,training,small
107021,training,small
107025,training,small
107027,training,small
107028,training,small
107029,training,small
107030,training,small
107031,training,small
107046,validation,small
107047,validation,small
107048,validation,small
107049,validation,small
107050,validation,small
107101,training,small
107125,training,small
107126,training,small
107127,training,small
107128,training,small
107129,training,small
107178,training,small
107179,training,small
107180,training,small
107181,training,small
107182,training,small
107183,training,small
107184,training,small
107185,training,small
107186,training,small
107187,training,small
107188,training,small
107189,training,small
107248,training,small
107249,training,small
107250,training,small
107251,training,small
107256,training,small
107257,training,small
107388,training,small
107389,training,small
107390,training,small
107391,training,small
107425,training,small
107426,training,small
107427,training,small
107429,training,small
107432,training,small
107433,training,small
107434,training,small
107435,training,small
107476,training,small
107506,training,small
107531,training,small
107532,training,small
107533,training,small
107534,training,small
107535,training,small
107567,training,small
107569,training,small
107571,training,small
107574,training,small
107577,training,small
107578,training,small
107579,training,small
107583,training,small
107584,training,small
107588,training,small
107589,training,small
107590,training,small
107591,training,small
107592,training,small
107593,training,small
107594,training,small
107595,training,small
107596,training,small
107597,training,small
107598,training,small
107613,training,small
107616,training,small
107617,training,small
107659,training,small
107799,training,small
107804,training,small
107805,training,small
107809,training,small
107810,training,small
107850,training,small
107851,training,small
107852,training,small
107908,training,small
107909,validation,small
107910,validation,small
107911,validation,small
107912,validation,small
107913,validation,small
107949,training,small
107950,training,small
107951,training,small
107952,training,small
107953,training,small
107954,training,small
107955,training,small
107956,training,small
107957,training,small
108012,training,small
108014,training,small
108015,training,small
108016,training,small
108017,training,small
108018,training,small
108019,training,small
108020,training,small
108021,training,small
108022,training,small
108023,training,small
108024,training,small
108025,training,small
108026,training,small
108027,training,small
108031,training,small
108036,training,small
108037,training,small
108038,training,small
108049,training,small
108050,training,small
108059,training,small
108060,training,small
108079,validation,small
108155,training,small
108230,training,small
108290,training,small
108297,training,small
108298,training,small
108299,training,small
108300,training,small
108301,training,small
108302,training,small
108303,training,small
108304,training,small
108305,training,small
108306,training,small
108307,training,small
108308,training,small
108313,training,small
108314,training,small
108318,training,small
108319,training,small
108339,validation,small
108341,validation,small
108342,validation,small
108343,training,small
108415,training,small
108416,training,small
108418,training,small
108420,training,small
108421,training,small
108422,training,small
108423,training,small
108425,training,small
108426,training,small
108427,training,small
108428,training,small
108429,training,small
108456,test,small
108457,test,small
108459,test,small
108460,test,small
108461,test,small
108464,training,small
108471,training,small
108472,training,small
108473,training,small
108474,training,small
108475,training,small
108476,training,small
108477,training,small
108478,training,small
108487,training,small
108488,training,small
108489,training,small
108490,training,small
108491,training,small
108492,training,small
108493,test,small
108494,training,small
108495,test,small
108496,training,small
108497,training,small
108498,training,small
108499,training,small
108500,training,small
108501,training,small
108502,training,small
108503,training,small
108504,training,small
108505,training,small
108524,test,small
108525,test,small
108526,test,small
108527,test,small
108528,test,small
108529,test,small
108530,test,small
108531,test,small
108532,test,small
108533,test,small
108745,training,small
108774,training,small
108799,training,small
108808,training,small
108809,training,small
108812,training,small
108836,training,small
108837,training,small
108838,training,small
108839,training,small
108840,training,small
108841,training,small
108842,test,small
108843,test,small
108845,test,small
108846,test,small
108847,test,small
108863,validation,small
108864,validation,small
108865,validation,small
108866,validation,small
108867,validation,small
108868,validation,small
108878,training,small
108879,training,small
108880,training,small
108881,training,small
108882,training,small
108883,training,small
108884,training,small
108885,training,small
108906,training,small
108925,training,small
108957,training,small
108961,training,small
108962,training,small
108967,training,small
108968,training,small
108969,training,small
108970,training,small
108992,validation,small
109068,training,small
109071,training,small
109072,training,small
109106,training,small
109144,validation,small
109189,training,small
109191,training,small
109203,training,small
109235,training,small
109276,training,small
109349,training,small
109350,training,small
109355,training,small
109356,training,small
109357,training,small
109445,training,small
109446,training,small
109447,training,small
109448,training,small
109449,training,small
109450,training,small
109468,training,small
109480,training,small
109481,training,small
109497,training,small
109535,training,small
109537,training,small
109538,training,small
109542,training,small
109543,training,small
109548,training,small
109670,training,small
109681,training,small
109684,training,small
109685,training,small
109686,training,small
109687,training,small
109711,training,small
109712,training,small
109896,training,small
109900,training,small
109901,training,small
109902,training,small
109903,training,small
109904,training,small
109905,training,small
109906,training,small
109925,validation,small
109957,validation,small
109958,validation,small
109960,validation,small
109962,validation,small
109963,validation,small
109971,validation,small
109972,validation,small
109973,validation,small
109974,validation,small
109975,validation,small
109976,validation,small
109977,validation,small
109978,validation,small
110070,test,small
110082,test,small
110084,test,small
110085,test,small
110086,test,small
110102,validation,small
110103,validation,small
110104,validation,small
110105,validation,small
110106,validation,small
110107,validation,small
110108,validation,small
110109,training,small
110110,training,small
110111,training,small
110166,training,small
110167,training,small
110171,training,small
110172,training,small
110204,test,small
110205,test,small
110206,test,small
110207,test,small
110208,test,small
110209,test,small
110230,training,small
110259,training,small
110260,training,small
110261,training,small
110262,training,small
110263,training,small
110264,training,small
110265,training,small
110266,training,small
110267,training,small
110274,training,small
110384,training,small
110410,training,small
110417,training,small
110436,training,small
110437,training,small
110438,training,small
110439,training,small
110440,training,small
110441,training,small
110447,training,small
110448,training,small
110449,training,small
110450,training,small
110451,training,small
110452,training,small
110546,training,small
110610,training,small
110611,training,small
110623,training,small
110629,training,small
110630,training,small
110634,training,small
110636,training,small
110637,training,small
110647,training,small
110648,training,small
110649,training,small
110650,training,small
110651,training,small
110652,training,small
110653,training,small
110654,training,small
110681,training,small
110684,training,small
110687,training,small
110688,training,small
110689,training,small
110690,training,small
110691,training,small
110711,training,small
110735,training,small
110736,training,small
110743,test,small
110744,test,small
110756,test,small
110764,test,small
110765,test,small
110768,test,small
110771,test,small
110772,test,small
110774,test,small
110775,test,small
110776,test,small
110777,test,small
110778,test,small
110779,test,small
110923,training,small
110927,training,small
110928,training,small
110980,training,small
110982,training,small
110983,training,small
110985,training,small
111015,training,small
111146,test,small
111147,test,small
111148,test,small
111149,test,small
111150,test,small
111151,test,small
111153,test,small
111154,test,small
111182,validation,small
111186,validation,small
111187,validation,small
111188,validation,small
111216,test,small
111220,training,small
111221,training,small
111222,training,small
111223,training,small
111224,training,small
111225,training,small
111226,training,small
111227,training,small
111228,training,small
111229,training,small
111230,training,small
111306,training,small
111311,training,small
111335,training,small
111367,training,small
111368,training,small
111371,training,small
111372,training,small
111375,training,small
111376,training,small
111377,training,small
111378,training,small
111379,training,small
111382,training,small
111385,training,small
111386,training,small
111387,training,small
111388,training,small
111389,training,small
111390,training,small
111391,training,small
111392,training,small
111393,training,small
111394,training,small
111395,training,small
111396,training,small
111397,training,small
111398,training,small
111399,training,small
111400,training,small
111401,training,small
111402,training,small
111413,validation,small
111416,validation,small
111460,training,small
111579,training,small
111658,training,small
111747,training,small
111793,training,small
111819,training,small
111871,validation,small
111872,validation,small
111873,training,small
111911,training,small
111933,training,small
111934,test,small
111935,test,small
111936,test,small
111937,test,small
111938,test,small
111974,training,small
111982,validation,small
111994,test,small
112000,test,small
112001,test,small
112020,training,small
112065,training,small
112066,training,small
112088,training,small
112133,training,small
112196,training,small
112197,training,small
112198,training,small
112199,training,small
112209,training,small
112210,training,small
112211,training,small
112215,training,small
112252,training,small
112314,training,small
112315,training,small
112316,training,small
112317,training,small
112318,training,small
112468,test,small
112481,test,small
112483,test,small
112484,test,small
112485,test,small
112486,test,small
112487,test,small
112488,test,small
112490,training,small
112526,training,small
112527,training,small
112528,training,small
112529,training,small
112583,training,small
112584,training,small
112585,training,small
112586,training,small
112587,training,small
112588,training,small
112668,training,small
112733,training,small
112734,training,small
112735,training,small
112767,training,small
112768,training,small
112769,training,small
112770,training,small
112780,training,small
112781,training,small
112785,training,small
112788,training,small
112789,training,small
112790,test,small
112821,training,small
112975,training,small
112976,training,small
112977,training,small
112978,training,small
113016,training,small
113017,training,small
113018,training,small
113019,training,small
113020,training,small
113021,training,small
113022,training,small
113023,training,small
113024,training,small
113025,training,small
113026,training,small
113027,training,small
113028,training,small
113030,validation,small
113031,validation,small
113032,validation,small
113033,validation,small
113034,training,small
113035,training,small
113036,training,small
113037,training,small
113063,training,small
113110,training,small
113164,training,small
113165,training,small
113166,training,small
113167,training,small
113203,training,small
113259,training,small
113260,training,small
113261,training,small
113262,test,small
113263,training,small
113264,validation,small
113265,training,small
113266,training,small
113267,validation,small
113268,training,small
113269,training,small
113270,training,small
113271,training,small
113272,training,small
113273,test,small
113274,test,small
113275,test,small
113276,training,small
113277,training,small
113278,validation,small
113279,test,small
113280,training,small
113281,training,small
113282,training,small
113284,validation,small
113294,training,small
113303,training,small
113304,training,small
113305,training,small
113311,training,small
113334,training,small
113335,training,small
113336,training,small
113342,training,small
113343,training,small
113344,training,small
113357,training,small
113359,training,small
113360,training,small
113453,validation,small
113511,training,small
113512,training,small
113513,training,small
113530,training,small
113558,training,small
113564,training,small
113574,training,small
113696,training,small
113697,training,small
113698,training,small
113699,training,small
113700,training,small
113701,training,small
113702,training,small
113787,training,small
113788,training,small
113789,training,small
113790,training,small
113808,training,small
113809,training,small
113810,training,small
113822,training,small
113932,training,small
113933,training,small
113934,training,small
113935,training,small
113946,training,small
113949,training,small
113950,training,small
113969,training,small
113970,training,small
113971,training,small
113972,training,small
113973,training,small
114006,validation,small
114007,validation,small
114036,training,small
114037,training,small
114040,training,small
114041,training,small
114042,training,small
114044,training,small
114045,training,small
114047,training,small
114048,training,small
114049,training,small
114050,training,small
114051,training,small
114061,training,small
114062,training,small
114063,validation,small
114064,training,small
114065,training,small
114066,training,small
114067,training,small
114069,training,small
114070,training,small
114072,training,small
114073,training,small
114074,training,small
114076,training,small
114077,training,small
114198,training,small
114199,training,small
114200,training,small
114201,training,small
114212,test,small
114222,test,small
114223,test,small
114231,training,small
114232,training,small
114233,training,small
114234,training,small
114235,training,small
114236,training,small
114237,training,small
114238,training,small
114239,training,small
114242,training,small
114245,training,small
114265,training,small
114266,training,small
114268,training,small
114272,training,small
114274,training,small
114275,training,small
114279,validation,small
114282,validation,small
114283,validation,small
114289,training,small
114290,training,small
114291,training,small
114292,training,small
114293,training,small
114294,training,small
114295,training,small
114296,training,small
114297,training,small
114298,training,small
114371,training,small
114372,training,small
114373,training,small
114374,training,small
114375,training,small
114384,training,small
114385,training,small
114386,training,small
114387,training,small
114388,training,small
114389,training,small
114390,training,small
114391,training,small
114392,training,small
114393,training,small
114395,training,small
114396,training,small
114397,training,small
114398,training,small
114399,training,small
114400,training,small
114401,training,small
114402,training,small
114403,training,small
114404,training,small
114405,training,small
114406,training,small
114408,training,small
114409,training,small
114410,training,small
114411,training,small
114412,training,small
114413,training,small
114414,training,small
114415,training,small
114416,training,small
114430,training,small
114532,training,small
114533,training,small
114534,training,small
114535,training,small
114536,training,small
114538,training,small
114539,training,small
114541,training,small
114544,training,small
114545,training,small
114556,training,small
114558,training,small
114559,training,small
114879,training,small
114880,training,small
114884,training,small
114936,training,small
114937,training,small
114938,training,small
114939,training,small
114940,training,small
114941,training,small
114942,training,small
114943,training,small
114974,test,small
114976,test,small
115002,test,small
115011,test,small
115125,training,small
115176,test,small
115262,training,small
115263,training,small
115267,training,small
115268,training,small
115269,training,small
115271,training,small
115272,training,small
115273,training,small
115288,test,small
115289,test,small
115290,test,small
115292,test,small
115293,test,small
115294,test,small
115321,training,small
115339,training,small
115391,training,small
115392,training,small
115470,training,small
115471,training,small
115472,training,small
115473,training,small
115474,training,small
115475,training,small
115591,training,small
115592,training,small
115597,training,small
115697,training,small
115698,training,small
115699,training,small
115700,training,small
115721,training,small
115722,training,small
115723,training,small
115724,training,small
115735,training,small
115761,training,small
115762,training,small
115764,training,small
115765,training,small
115766,training,small
115767,training,small
115768,training,small
115769,training,small
115771,training,small
115772,training,small
115773,training,small
115774,training,small
115775,training,small
115811,training,small
115812,training,small
115813,training,small
115814,training,small
115815,training,small
115816,training,small
115817,training,small
115849,training,small
115850,training,small
115852,training,small
115888,training,small
115891,training,small
115892,training,small
115922,training,small
115923,training,small
115925,training,small
115926,test,small
115927,training,small
115930,training,small
115932,training,small
115935,training,small
115944,training,small
115948,training,small
116029,training,small
116068,training,small
116098,training,small
116099,training,small
116101,training,small
116116,training,small
116119,training,small
116175,test,small
116176,test,small
116177,test,small
116235,training,small
116236,training,small
116237,training,small
116238,validation,small
116239,training,small
116240,validation,small
116241,training,small
116242,training,small
116243,training,small
116261,training,small
116344,training,small
116345,training,small
116372,training,small
116383,training,small
116388,test,small
116389,test,small
116390,test,small
116407,test,small
116446,training,small
116447,training,small
116448,training,small
116449,training,small
116451,training,small
116452,training,small
116453,training,small
116454,training,small
116455,training,small
116456,training,small
116457,training,small
116458,training,small
116464,training,small
116465,training,small
116466,training,small
116467,training,small
116468,training,small
116487,training,small
116488,training,small
116489,training,small
116490,training,small
116491,training,small
116514,validation,small
116517,validation,small
116525,validation,small
116526,test,small
116527,test,small
116528,test,small
116547,training,small
116549,training,small
116586,training,small
116587,training,small
116704,training,small
116706,training,small
116707,training,small
116709,training,small
116733,training,small
116735,training,small
116736,training,small
116753,training,small
116755,training,small
116756,training,small
116757,training,small
116758,training,small
116759,training,small
116760,training,small
116833,training,small
116868,training,small
116869,training,small
116870,training,small
116871,training,small
116872,training,small
116873,training,small
116874,training,small
116876,training,small
116877,training,small
116878,training,small
116879,training,small
116880,training,small
116881,training,small
116882,training,small
116883,training,small
117057,training,small
117159,training,small
117160,training,small
117161,training,small
117169,training,small
117170,training,small
117171,training,small
117172,training,small
117173,training,small
117251,test,small
117252,test,small
117253,test,small
117287,training,small
117288,training,small
117450,training,small
117472,training,small
117473,training,small
117609,training,small
117610,training,small
117611,training,small
117612,training,small
117613,training,small
117614,training,small
117626,test,small
117627,training,small
117628,training,small
117629,training,small
117630,training,small
117631,training,small
117632,training,small
117666,training,small
117667,training,small
117668,training,small
117669,training,small
117670,training,small
117846,training,small
117883,test,small
117884,test,small
117885,test,small
117886,test,small
117887,test,small
117942,validation,small
117943,test,small
117944,training,small
117945,training,small
117946,training,small
117961,test,small
117966,training,small
117967,validation,small
117970,training,small
117991,training,small
118000,training,small
118012,training,small
118058,training,small
118059,training,small
118060,training,small
118061,training,small
118062,training,small
118063,training,small
118068,training,small
118070,validation,small
118084,training,small
118085,training,small
118087,training,small
118195,training,small
118196,training,small
118222,training,small
118223,training,small
118257,training,small
118276,training,small
118277,training,small
118279,training,small
118327,training,small
118384,training,small
118478,training,small
118484,training,small
118489,training,small
118496,training,small
118498,training,small
118499,training,small
118500,training,small
118502,training,small
118503,training,small
118504,training,small
118505,test,small
118507,training,small
118569,training,small
118618,training,small
118629,training,small
118670,training,small
118671,training,small
118672,training,small
118674,training,small
118734,training,small
118735,training,small
118738,training,small
118739,training,small
118886,validation,small
118891,validation,small
118920,training,small
118921,training,small
118922,training,small
118923,training,small
118950,training,small
118951,training,small
118952,training,small
118953,training,small
118954,training,small
118955,training,small
118957,training,small
118958,training,small
118972,training,small
118986,training,small
118987,training,small
118988,training,small
119025,training,small
119026,training,small
119027,training,small
119063,training,small
119086,training,small
119095,training,small
119097,training,small
119118,training,small
119134,training,small
119187,training,small
119193,training,small
119257,training,small
119369,training,small
119379,training,small
119413,training,small
119545,training,small
119569,training,small
119571,training,small
119574,training,small
119575,training,small
119578,training,small
119579,training,small
119580,training,small
119582,training,small
119583,training,small
119584,test,small
119592,test,small
119715,training,small
119719,training,small
119725,training,small
119726,training,small
119727,training,small
119745,validation,small
119828,test,small
119830,test,small
119831,test,small
119893,training,small
119894,training,small
119895,training,small
119896,training,small
119897,training,small
119898,training,small
119899,training,small
119900,training,small
119901,training,small
119922,training,small
119938,training,small
119939,training,small
119940,training,small
119941,training,small
119942,training,small
119979,training,small
119985,training,small
119988,training,small
119991,training,small
119992,training,small
119993,training,small
119994,training,small
120099,validation,small
120105,training,small
120109,training,small
120111,training,small
120112,training,small
120150,training,small
120160,training,small
120161,training,small
120171,training,small
120172,training,small
120177,training,small
120178,training,small
120179,training,small
120183,training,small
120184,training,small
120188,training,small
120189,training,small
120194,training,small
120196,training,small
120199,training,small
120200,training,small
120201,validation,small
120203,training,small
120206,test,small
120207,training,small
120208,training,small
120296,training,small
120297,training,small
120298,training,small
120299,training,small
120300,training,small
120302,training,small
120303,training,small
120304,training,small
120305,training,small
120306,training,small
120307,training,small
120308,training,small
120309,training,small
120310,training,small
120312,training,small
120313,training,small
120314,training,small
120315,training,small
120316,training,small
120317,training,small
120318,training,small
120319,training,small
120320,training,small
120321,training,small
120322,training,small
120323,training,small
120324,training,small
120325,training,small
120326,training,small
120327,training,small
120328,training,small
120329,training,small
120330,training,small
120331,training,small
120332,training,small
120333,training,small
120462,training,small
120466,training,small
120467,training,small
120468,training,small
120469,training,small
120470,training,small
120471,training,small
120504,training,small
120513,validation,small
120514,validation,small
120515,validation,small
120518,validation,small
120769,training,small
120770,training,small
120771,training,small
120772,training,small
120773,training,small
120774,training,small
120775,training,small
120776,training,small
120777,training,small
120778,training,small
120779,validation,small
120782,validation,small
121251,training,small
121256,training,small
121257,training,small
121273,training,small
121288,training,small
121312,training,small
121313,training,small
121314,training,small
121315,training,small
121316,training,small
121317,training,small
121318,training,small
121319,training,small
121320,training,small
121321,training,small
121322,training,small
121323,training,small
121346,training,small
121366,training,small
121415,test,small
121449,training,small
121450,training,small
121451,training,small
121452,training,small
121453,training,small
121454,training,small
121472,training,small
121473,training,small
121474,training,small
121475,training,small
121570,training,small
121589,training,small
121590,training,small
121591,training,small
121592,training,small
121593,training,small
121594,training,small
121595,test,small
121651,validation,small
121652,validation,small
121653,validation,small
121654,validation,small
121655,validation,small
121656,validation,small
121657,validation,small
121658,validation,small
121659,validation,small
121660,validation,small
121661,validation,small
121662,validation,small
121663,validation,small
121664,validation,small
121665,validation,small
121666,validation,small
121734,training,small
121735,training,small
121736,training,small
